time     x        y        groundspeed  track angle  AV track angle  BA angle  AV BA angle  turn  tempo  amplitude  stop  stop time  
2.633    0.008    0.192    0.040        84.721       84.721          50.587    50.587       
2.667    0.015    0.217    0.131        105.109      105.109         42.453    42.453       
2.700    0.017    0.225    0.274        113.364      113.364         27.205    27.205       
2.733    0.028    0.247    0.491        126.517      126.517         45.447    45.447       
2.767    0.047    0.265    0.428        142.275      142.275         20.531    20.531       
2.800    0.055    0.268    0.194        168.967      168.967         31.408    31.408       
2.833    0.070    0.270    0.265        -166.977     166.977         36.098    36.098       5     0.433    0.107      
2.867    0.080    0.263    0.396        -97.369      97.369          43.492    43.492       
2.900    0.073    0.251    0.487        -32.376      32.376          34.008    34.008       
2.933    0.073    0.259    0.461        28.539       28.539          42.507    42.507       
2.967    0.070    0.253    0.258        -51.938      51.938          37.772    37.772       
3.000    0.059    0.240    0.172        -41.021      41.021          23.903    23.903       6     0.167    0.033      
3.033    0.059    0.243    0.701        80.217       80.217          35.093    35.093       
3.067    0.055    0.263    0.680        46.948       46.948          44.602    44.602       
3.100    0.046    0.256    0.347        -9.126       9.126           39.154    39.154       
3.133    0.040    0.260    0.399        60.261       60.261          42.084    42.084       
3.167    0.034    0.278    0.147        57.648       57.648          49.315    49.315       
3.200    0.026    0.282    -0.139       52.302       52.302          50.610    50.610                                 4     0.267      
3.233    0.024    0.290    -0.333       50.126       50.126          48.622    48.622       
3.267    0.016    0.295    -0.438       12.809       12.809          30.067    30.067       7     0.267    0.047      
3.300    0.008    0.294    -0.472       -33.293      33.293          30.798    30.798       
3.333    0.007    0.289    -0.256       -74.711      74.711          30.546    30.546       
3.367    0.004    0.278    -0.341       -71.092      71.092          39.119    39.119       
3.400    0.001    0.273    -0.432       -70.485      70.485          62.918    62.918       
3.433    -0.000   0.267    -0.138       -70.724      70.724          46.540    46.540       
3.467    -0.004   0.259    0.132        -67.411      67.411          44.495    44.495       
