time  x      y      z      groundspeedxy  groundspeedxz  groundspeedxyz  trackanglexy  trackanglexz  trackanglexyz  airspeedxy  airspeedxz  airspeedxyz  courseanglexy  courseanglexz  courseanglexyz  driftanglexy  driftanglexz  driftanglexyz  
0.00  -1.092 0.424  -0.318 
1.10  -0.437 0.409  -0.267 0.85           0.85           0.89            18.52         19.06         25.70          1.09        1.09        1.12         14.34          14.77          20.17           4.18          4.29          5.53           
1.13  -0.411 0.404  -0.270 0.76           0.76           0.77            -9.90         6.28          11.65          1.01        1.01        1.01         -7.46          4.72           8.80            -2.44         1.56          2.85           
1.17  -0.388 0.400  -0.278 0.72           0.75           0.76            -10.73        19.03         21.48          0.97        0.99        1.00         -7.97          14.31          16.22           -2.75         4.72          5.26           
1.20  -0.361 0.390  -0.302 0.85           1.07           1.11            -19.55        41.38         43.53          1.09        1.27        1.30         -15.16         33.92          35.94           -4.39         7.47          7.59           
1.23  -0.338 0.381  -0.318 0.74           0.83           0.88            -22.37        35.22         39.25          0.97        1.05        1.09         -16.75         27.32          30.87           -5.61         7.90          8.38           
1.27  -0.318 0.369  -0.336 0.69           0.80           0.87            -30.56        41.81         46.98          0.91        1.00        1.06         -22.56         32.19          37.02           -8.00         9.62          9.96           
1.30  -0.299 0.350  -0.367 0.83           1.12           1.26            -44.15        57.92         61.83          1.02        1.27        1.39         -34.35         48.32          52.74           -9.81         9.60          9.09           
1.33  -0.275 0.328  -0.406 0.98           1.35           1.51            -43.35        58.17         61.83          1.17        1.50        1.64         -34.95         50.02          54.12           -8.40         8.15          7.71           
1.37  -0.254 0.301  -0.441 1.02           1.22           1.47            -53.01        59.87         65.31          1.19        1.36        1.59         -43.32         50.75          57.09           -9.69         9.12          8.22           
1.40  -0.239 0.291  -0.481 0.56           1.30           1.33            -32.15        68.46         69.04          0.79        1.41        1.44         -22.42         58.97          59.72           -9.73         9.48          9.31           
1.43  -0.226 0.277  -0.512 0.57           1.02           1.10            -47.78        67.90         69.66          0.76        1.13        1.21         -33.67         56.11          58.49           -14.10        11.79         11.17          
1.47  -0.214 0.252  -0.552 0.82           1.24           1.44            -64.78        73.69         76.04          0.95        1.33        1.52         -51.02         63.31          66.87           -13.76        10.38         9.17           
1.50  -0.213 0.236  -0.583 0.47           0.94           1.05            -85.37        87.68         87.92          0.55        0.98        1.09         -58.51         72.95          74.66           -26.86        14.73         13.26          
1.53  -0.203 0.210  -0.613 0.85           0.95           1.24            -69.56        71.72         76.12          0.97        1.05        1.32         -55.52         58.67          65.51           -14.05        13.06         10.61          
1.57  -0.194 0.186  -0.630 0.75           0.55           0.89            -69.92        62.12         73.26          0.87        0.70        0.99         -54.22         43.79          59.33           -15.70        18.32         13.93          
1.60  -0.187 0.147  -0.640 1.19           0.40           1.23            -78.67        54.08         79.07          1.26        0.58        1.30         -67.47         33.70          68.21           -11.20        20.38         10.86          
1.63  -0.182 0.132  -0.636 0.48           0.19           0.49            -73.08        -41.44        73.63          0.60        0.41        0.61         -49.58         -17.50         50.56           -23.50        -23.94        23.07          
1.67  -0.165 0.101  -0.631 1.06           0.53           1.07            -61.02        -15.58        61.31          1.20        0.78        1.21         -50.54         -10.62         50.87           -10.48        -4.96         10.44          
1.70  -0.157 0.061  -0.610 1.23           0.69           1.40            -79.26        -70.55        80.52          1.30        0.81        1.46         -68.40         -53.61         70.77           -10.86        -16.95        9.74           
1.73  -0.153 0.048  -0.581 0.40           0.86           0.94            -71.93        -81.68        82.40          0.53        0.93        1.00         -45.49         -66.22         68.09           -26.44        -15.46        14.31          
1.77  -0.148 0.038  -0.545 0.35           1.09           1.14            -62.85        -81.52        81.85          0.52        1.16        1.20         -37.37         -69.16         69.92           -25.48        -12.36        11.93          
1.80  -0.147 0.028  -0.511 0.28           1.03           1.07            -87.80        -89.41        89.43          0.38        1.06        1.10         -46.74         -75.82         76.29           -41.06        -13.59        13.14          
1.83  -0.160 0.022  -0.477 0.42           1.07           1.09            -152.16       -110.35       110.00         0.23        1.02        1.03         -122.07        -97.00         96.87           -30.09        -13.35        13.13          
1.87  -0.169 0.024  -0.450 0.28           0.85           0.86            164.84        -108.49       108.42         0.08        0.81        0.81         105.93         -91.48         91.48           58.91         -17.01        16.94          
1.90  -0.179 0.032  -0.419 0.38           0.98           1.01            142.39        -107.93       107.43         0.24        0.94        0.97         102.72         -93.22         93.13           39.66         -14.71        14.30          
1.93  -0.186 0.041  -0.393 0.34           0.81           0.86            125.33        -104.23       103.43         0.29        0.79        0.84         79.75          -86.30         86.52           45.58         -17.93        16.91          
