time  x      y      z      groundspeedxy  groundspeedxz  groundspeedxyz  trackanglexy  trackanglexz  trackanglexyz  airspeedxy  airspeedxz  airspeedxyz  courseanglexy  courseanglexz  courseanglexyz  driftanglexy  driftanglexz  driftanglexyz  
0.00  -0.528 -0.021 0.106  
0.03  -0.534 -0.021 0.112  0.18           0.25           0.25            -176.13       -137.29       137.22         0.07        0.18        0.18         -10.06         -67.57         67.62           -166.07       -69.73        69.60          
0.07  -0.540 -0.020 0.121  0.20           0.33           0.34            166.77        -125.39       125.02         0.07        0.28        0.28         38.46          -78.13         78.28           128.30        -47.26        46.73          
0.10  -0.550 -0.021 0.132  0.28           0.44           0.44            -170.05       -128.75       128.47         0.05        0.34        0.34         -115.53        -93.84         93.81           -54.53        -34.90        34.67          
0.13  -0.559 -0.017 0.142  0.33           0.41           0.44            153.88        -135.99       132.71         0.15        0.29        0.33         107.88         -99.30         98.31           45.99         -36.69        34.40          
0.17  -0.567 -0.010 0.150  0.29           0.33           0.38            138.60        -130.53       124.32         0.19        0.25        0.32         79.86          -82.32         83.85           58.74         -48.21        40.47          
0.20  -0.574 0.001  0.152  0.40           0.23           0.40            124.39        -165.01       123.95         0.33        0.07        0.33         85.52          -66.84         85.59           38.88         -98.17        38.36          
0.23  -0.582 0.014  0.157  0.46           0.29           0.49            121.22        -146.18       119.32         0.39        0.16        0.42         88.26          -85.73         88.39           32.96         -60.45        30.93          
0.27  -0.587 0.026  0.165  0.39           0.28           0.46            112.83        -122.16       109.28         0.37        0.26        0.44         74.66          -67.72         77.16           38.16         -54.44        32.12          
0.30  -0.591 0.035  0.166  0.32           0.13           0.32            113.77        -164.81       113.62         0.31        0.13        0.32         67.11          -15.81         67.26           46.66         -149.00       46.37          
0.33  -0.599 0.052  0.164  0.55           0.24           0.56            114.93        164.85        114.75         0.50        0.07        0.51         88.03          74.74          88.05           26.89         90.11         26.71          
0.37  -0.608 0.064  0.153  0.45           0.44           0.57            128.34        129.31        119.63         0.35        0.34        0.49         94.76          94.92          93.42           33.58         34.39         26.21          
0.40  -0.614 0.085  0.153  0.67           0.17           0.67            104.41        -177.90       104.41         0.65        0.08        0.65         82.63          -4.16          82.63           21.79         -173.74       21.78          
0.43  -0.616 0.082  0.149  0.12           0.15           0.18            -119.02       113.26        108.77         0.22        0.24        0.26         -29.18         35.78          42.36           -89.84        77.48         66.41          
0.47  -0.622 0.094  0.132  0.40           0.53           0.64            116.51        109.87        106.31         0.37        0.50        0.62         78.95          81.95          83.47           37.55         27.92         22.84          
0.50  -0.627 0.101  0.117  0.27           0.47           0.52            126.67        109.80        107.96         0.23        0.45        0.50         67.20          78.51          79.63           59.47         31.28         28.32          
0.53  -0.632 0.104  0.097  0.16           0.62           0.63            145.97        102.60        102.47         0.15        0.62        0.62         38.45          79.24          79.35           107.52        23.37         23.11          
0.57  -0.628 0.104  0.078  0.13           0.58           0.58            1.15          77.60         77.60          0.38        0.68        0.68         0.38           56.64          56.64           0.77          20.96         20.96          
0.60  -0.631 0.099  0.055  0.18           0.70           0.71            -126.41       98.88         98.69          0.20        0.71        0.72         -45.86         78.39          78.64           -80.55        20.49         20.05          
0.63  -0.633 0.103  0.031  0.14           0.73           0.74            111.46        93.88         93.82          0.24        0.76        0.77         32.18          74.69          74.90           79.28         19.19         18.92          
0.67  -0.640 0.113  0.001  0.37           0.91           0.96            127.39        104.11        103.43         0.29        0.89        0.93         84.61          88.22          88.31           42.77         15.88         15.12          
0.70  -0.652 0.118  -0.022 0.39           0.79           0.81            160.35        117.60        117.20         0.18        0.71        0.73         131.93         99.52          99.36           28.42         18.08         17.84          
0.73  -0.659 0.125  -0.059 0.31           1.13           1.15            132.50        100.75        100.53         0.23        1.11        1.13         80.11          87.93          87.97           52.40         12.82         12.56          
0.77  -0.669 0.131  -0.087 0.33           0.87           0.89            148.91        109.12        108.74         0.18        0.82        0.84         101.65         92.47          92.42           47.26         16.65         16.32          
0.80  -0.681 0.139  -0.116 0.44           0.96           0.99            145.87        112.27        111.53         0.27        0.89        0.93         114.68         97.27          97.01           31.19         15.00         14.53          
0.83  -0.688 0.148  -0.147 0.33           0.93           0.97            126.62        102.29        101.81         0.27        0.91        0.95         78.98          86.73          86.86           47.64         15.56         14.95          
0.87  -0.705 0.147  -0.173 0.51           0.94           0.94            -177.31       122.44        122.43         0.26        0.83        0.83         -174.68        107.79         107.78          -2.63         14.65         14.65          
0.90  -0.717 0.160  -0.189 0.53           0.60           0.71            135.81        129.33        122.65         0.39        0.48        0.61         109.55         105.79         102.47          26.26         23.54         20.18          
0.93  -0.726 0.163  -0.215 0.28           0.82           0.83            159.22        108.24        108.11         0.10        0.78        0.79         94.50          90.56          90.56           64.72         17.67         17.55          
0.97  -0.734 0.164  -0.240 0.23           0.78           0.78            170.10        107.06        107.04         0.04        0.75        0.75         63.39          88.46          88.46           106.71        18.60         18.57          
1.00  -0.743 0.174  -0.252 0.42           0.49           0.57            135.65        127.71        121.66         0.29        0.39        0.48         99.16          96.95          95.55           36.49         30.76         26.11          
1.03  -0.748 0.182  -0.271 0.28           0.56           0.62            117.26        103.28        102.11         0.28        0.56        0.61         64.26          77.55          78.65           53.00         25.74         23.47          
1.07  -0.742 0.179  -0.283 0.19           0.40           0.41            -31.34        65.69         66.46          0.43        0.55        0.56         -13.55         41.22          42.26           -17.79        24.47         24.20          
1.10  -0.738 0.192  -0.293 0.40           0.33           0.50            70.42         65.89         74.44          0.54        0.49        0.62         44.63          38.11          51.58           25.79         27.78         22.86          
1.13  -0.725 0.191  -0.303 0.38           0.49           0.49            -3.27         39.87         39.94          0.62        0.70        0.70         -1.96          26.60          26.66           -1.31         13.27         13.28          
1.17  -0.717 0.189  -0.296 0.24           0.32           0.33            -10.05        -42.26        42.80          0.49        0.54        0.54         -4.96          -23.98         24.38           -5.09         -18.28        18.41          
1.20  -0.703 0.177  -0.281 0.56           0.61           0.71            -42.02        -47.01        54.48          0.76        0.80        0.88         -29.35         -33.80         41.17           -12.67        -13.21        13.31          
1.23  -0.694 0.167  -0.272 0.42           0.41           0.50            -44.94        -43.93        54.21          0.62        0.61        0.68         -28.36         -27.52         36.88           -16.59        -16.41        17.34          
1.27  -0.680 0.157  -0.251 0.52           0.74           0.81            -37.92        -56.81        59.76          0.73        0.90        0.96         -25.75         -43.42         46.73           -12.17        -13.38        13.04          
1.30  -0.670 0.151  -0.231 0.35           0.67           0.69            -30.07        -63.03        63.98          0.58        0.81        0.83         -17.58         -47.08         48.27           -12.49        -15.95        15.71          
1.33  -0.647 0.142  -0.210 0.74           0.93           0.97            -20.39        -42.05        44.29          0.98        1.13        1.16         -15.28         -33.55         35.65           -5.11         -8.50         8.65           
1.37  -0.629 0.141  -0.189 0.54           0.84           0.84            -4.86         -49.81        49.88          0.79        1.02        1.02         -3.32          -38.98         39.05           -1.53         -10.83        10.83          
1.40  -0.613 0.138  -0.177 0.47           0.59           0.60            -11.19        -38.80        39.63          0.72        0.80        0.81         -7.32          -27.57         28.26           -3.87         -11.23        11.36          
1.43  -0.595 0.145  -0.162 0.60           0.71           0.74            20.38         -37.33        40.30          0.84        0.92        0.95         14.45          -27.89         30.48           5.92          -9.44         9.82           
1.47  -0.580 0.146  -0.144 0.43           0.69           0.69            7.37          -52.01        52.15          0.68        0.87        0.87         4.66           -38.89         39.03           2.71          -13.12        13.12          
1.50  -0.573 0.147  -0.131 0.22           0.44           0.44            7.25          -60.67        60.73          0.46        0.60        0.60         3.36           -39.34         39.41           3.90          -21.32        21.31          
1.53  -0.568 0.140  -0.110 0.26           0.65           0.68            -54.25        -76.41        77.10          0.45        0.75        0.78         -27.77         -57.48         58.85           -26.49        -18.94        18.25          
1.57  -0.559 0.141  -0.089 0.28           0.69           0.69            4.05          -66.12        66.13          0.53        0.82        0.82         2.14           -49.94         49.96           1.92          -16.17        16.17          
1.60  -0.553 0.148  -0.071 0.29           0.58           0.63            51.25         -71.98        73.22          0.49        0.70        0.74         27.59          -52.21         54.29           23.66         -19.77        18.93          
1.63  -0.545 0.154  -0.051 0.30           0.64           0.66            33.98         -67.23        68.01          0.52        0.77        0.79         18.48          -49.77         50.85           15.49         -17.47        17.16          
1.67  -0.541 0.173  -0.037 0.58           0.45           0.72            78.16         -74.44        80.49          0.68        0.57        0.80         57.06          -49.28         62.63           21.10         -25.15        17.86          
1.70  -0.537 0.194  -0.029 0.65           0.28           0.69            79.69         -65.28        80.40          0.73        0.44        0.77         60.07          -34.48         61.84           19.61         -30.80        18.56          
1.73  -0.537 0.219  -0.026 0.74           0.09           0.74            89.25         -83.77        89.26          0.78        0.27        0.79         70.61          -18.82         70.74           18.64         -64.95        18.52          
1.77  -0.536 0.232  -0.029 0.39           0.09           0.40            87.40         78.71         87.46          0.47        0.28        0.48         55.28          18.19          55.95           32.12         60.52         31.51          
1.80  -0.534 0.253  -0.034 0.64           0.18           0.66            85.11         71.87         85.27          0.71        0.35        0.73         64.52          28.75          65.25           20.59         43.13         20.02          
1.83  -0.534 0.268  -0.046 0.46           0.34           0.58            89.46         89.27         89.57          0.53        0.43        0.63         61.23          53.37          66.17           28.23         35.90         23.40          
1.87  -0.539 0.288  -0.064 0.61           0.56           0.81            103.34        104.51        99.92          0.60        0.55        0.81         79.44          78.50          82.18           23.89         26.01         17.74          
1.90  -0.539 0.294  -0.087 0.19           0.70           0.72            90.15         90.04         90.04          0.31        0.74        0.76         37.14          70.29          70.93           53.00         19.75         19.11          
1.93  -0.538 0.302  -0.099 0.23           0.36           0.42            86.04         87.48         87.88          0.35        0.44        0.50         40.34          53.21          57.74           45.70         34.28         30.14          
1.97  -0.534 0.301  -0.114 0.13           0.47           0.48            -15.86        74.66         74.71          0.38        0.59        0.59         -5.43          50.64          50.72           -10.43        24.03         23.99          
2.00  -0.524 0.281  -0.133 0.66           0.65           0.88            -62.59        62.46         69.81          0.80        0.80        0.99         -46.54         46.39          56.11           -16.04        16.07         13.70          
2.03  -0.519 0.263  -0.170 0.57           1.11           1.24            -76.49        83.15         83.86          0.67        1.17        1.29         -55.27         70.88          72.77           -21.22        12.27         11.09          
2.07  -0.512 0.259  -0.200 0.25           0.92           0.93            -27.78        76.30         76.40          0.48        1.01        1.02         -13.80         62.39          62.58           -13.98        13.91         13.83          
2.10  -0.501 0.248  -0.224 0.48           0.79           0.86            -44.19        64.14         66.32          0.68        0.93        0.99         -29.44         50.14          52.94           -14.75        14.00         13.39          
2.13  -0.477 0.241  -0.255 0.73           1.18           1.20            -15.46        53.64         54.19          0.97        1.34        1.36         -11.52         45.02          45.60           -3.94         8.62          8.59           
2.17  -0.464 0.241  -0.278 0.41           0.79           0.79            -1.30         58.86         58.86          0.66        0.95        0.95         -0.81          45.82          45.82           -0.49         13.04         13.04          
2.20  -0.447 0.243  -0.298 0.50           0.78           0.78            5.27          50.88         50.95          0.75        0.96        0.96         3.50           39.23          39.31           1.76          11.65         11.65          
2.23  -0.434 0.249  -0.315 0.43           0.63           0.66            28.19         52.75         54.85          0.66        0.80        0.83         17.92          38.43          40.59           10.27         14.32         14.25          
2.27  -0.423 0.259  -0.320 0.45           0.37           0.47            40.39         23.40         43.67          0.66        0.61        0.67         26.15          14.02          28.84           14.25         9.38          14.82          
2.30  -0.417 0.272  -0.330 0.42           0.37           0.53            64.02         59.46         69.41          0.58        0.54        0.66         41.18          35.85          48.61           22.84         23.61         20.80          
2.33  -0.418 0.290  -0.335 0.55           0.13           0.57            92.72         101.48        92.65          0.59        0.26        0.61         67.89          29.96          68.41           24.84         71.52         24.24          
2.37  -0.417 0.308  -0.342 0.54           0.22           0.59            88.79         87.03         88.88          0.60        0.34        0.64         64.36          40.29          66.03           24.43         46.74         22.85          
2.40  -0.418 0.315  -0.336 0.22           0.20           0.29            98.00         -98.91        95.98          0.31        0.29        0.36         44.35          -41.24         52.71           53.65         -57.67        43.27          
2.43  -0.419 0.318  -0.332 0.07           0.12           0.14            94.43         -92.80        92.37          0.25        0.27        0.28         16.50          -25.18         29.06           77.93         -67.61        63.31          
2.47  -0.421 0.327  -0.334 0.29           0.10           0.30            104.63        135.52        104.19         0.33        0.19        0.34         58.00          22.31          58.82           46.63         113.21        45.38          
2.50  -0.428 0.335  -0.329 0.32           0.26           0.35            132.31        -145.37       127.62         0.24        0.15        0.28         80.92          -75.74         82.30           51.39         -69.63        45.32          
2.53  -0.424 0.339  -0.327 0.17           0.13           0.18            49.04         -29.35        52.05          0.38        0.37        0.39         19.47          -9.79          21.47           29.58         -19.56        30.58          
