x_trail,y_trail,x_snout,y_snout,x_shoulder,y_shoulder,x_tailbase,y_tailbase,x_leftear,y_leftear,x_rightear,y_rightear,poly_x0,poly_y0,poly_x1,poly_y1,poly_x2,poly_y2,poly_x3,poly_y3,poly_x4,poly_y4
9.778552777777804,15.945663501636401,1.1209125325520972,16.37496040962838,-0.31434781629775443,16.246083852407093,-7.641267371961817,16.317542823585303,0.4059229763455505,17.164994523331927,0.2747321465386676,15.579571698163006,1.1209125325520972,16.37496040962838,0.4059229763455505,17.164994523331927,-7.641267371961817,16.317542823585303,0.2747321465386676,15.579571698163006,1.1209125325520972,16.37496040962838
10.237819444444426,15.945663501636401,1.4276023288302895,16.31974173880912,-0.020154968261749673,16.044212547508447,-7.350084743923617,16.18074654244088,0.6786670532226253,17.019569190772803,0.5748928765191295,15.374988452808276,1.4276023288302895,16.31974173880912,0.6786670532226253,17.019569190772803,-7.350084743923617,16.18074654244088,0.5748928765191295,15.374988452808276,1.4276023288302895,16.31974173880912
10.582269444444591,15.99827374432538,1.5591167751737203,16.02791286159206,0.1626832628039665,15.86055446315456,-7.097930072699569,16.058178051097972,0.8796920654298219,16.743439545502532,0.807369643826064,15.27510524440456,1.5591167751737203,16.02791286159206,0.8796920654298219,16.743439545502532,-7.097930072699569,16.058178051097972,0.807369643826064,15.27510524440456,1.5591167751737203,16.02791286159206
10.907583333333378,15.99827374432538,1.6738881971572255,16.00517974028716,0.17554886203345177,15.72689406936233,-7.026998847113646,16.20715991870777,0.8562476806641826,16.65739647117821,0.7994315795899638,15.080676929370776,1.6738881971572255,16.00517974028716,0.8562476806641826,16.65739647117821,-7.026998847113646,16.20715991870777,0.7994315795899638,15.080676929370776,1.6738881971572255,16.00517974028716
11.21376111111124,16.03380362845756,2.2654748426650713,16.0542652027027,0.6207206448026454,15.72259521484375,-7.013254066297577,16.579179093644427,1.3249349527995946,16.721630199535472,1.3716531263564775,15.157780827702704,2.2654748426650713,16.0542652027027,1.3249349527995946,16.721630199535472,-7.013254066297577,16.579179093644427,1.3716531263564775,15.157780827702704,2.2654748426650713,16.0542652027027
11.749572222222241,16.03380362845756,2.968585012478343,15.91204833984375,1.3094587307400616,15.790789629961994,-6.4187678249783175,16.913862898543073,2.1789087700738037,16.642378523543073,2.0562179334853,15.10912426097973,2.968585012478343,15.91204833984375,2.1789087700738037,16.642378523543073,-6.4187678249783175,16.913862898543073,2.0562179334853,15.10912426097973,2.968585012478343,15.91204833984375
12.036613888888951,15.971754348342483,3.6693941758898063,15.67911838840794,1.9985228651258922,15.606039511190879,-5.796076879882776,17.069324390308278,2.874234094238318,16.40991705817145,2.625793881564732,14.859068174619932,3.6693941758898063,15.67911838840794,2.874234094238318,16.40991705817145,-5.796076879882776,17.069324390308278,2.625793881564732,14.859068174619932,3.6693941758898063,15.67911838840794
12.438472222222344,15.971754348342483,4.1191040717232,15.531048748944256,2.5142600843643095,15.42041015625,-4.892406141492984,16.592816327069258,3.3711936781143095,16.321163692989863,3.1522614203560124,14.650578679265204,4.1191040717232,15.531048748944256,3.3711936781143095,16.321163692989863,-4.892406141492984,16.592816327069258,3.1522614203560124,14.650578679265204,4.1191040717232,15.531048748944256
12.72551388888894,15.971754348342483,3.9801746012369676,14.62571262668919,2.865438680013085,15.26605884448902,-4.382018188476536,16.19821579391892,3.547843092176663,16.1776782886402,3.36209954833987,14.542604188661318,3.9801746012369676,14.62571262668919,3.547843092176663,16.1776782886402,-4.382018188476536,16.19821579391892,3.36209954833987,14.542604188661318,3.9801746012369676,14.62571262668919
13.031691666666688,15.95669488030511,4.169982071940126,14.64504592483108,2.926072024197083,15.004547943940034,-4.1156488959417175,15.717065759607264,3.638843969726622,15.9239221521326,3.5429729980469347,14.378416319151182,4.169982071940126,14.64504592483108,3.638843969726622,15.9239221521326,-4.1156488959417175,15.717065759607264,3.5429729980469347,14.378416319151182,4.169982071940126,14.64504592483108
13.471822222222272,15.95669488030511,4.401125709364123,15.117543813344595,3.0311746731227913,14.94994457347973,-3.884270442708271,15.379569388724661,3.762838694932725,15.801292625633446,3.656292504882799,14.307458826013514,4.401125709364123,15.117543813344595,3.762838694932725,15.801292625633446,-3.884270442708271,15.379569388724661,3.656292504882799,14.307458826013514,4.401125709364123,15.117543813344595
13.701455555555754,15.95669488030511,3.8888436577692573,15.443859203441724,2.709912315538304,14.927602407094595,-4.1244094482420905,15.168204642630911,3.450560373264011,15.846880938555744,3.348221370442843,14.327194626266891,3.8888436577692573,15.443859203441724,3.450560373264011,15.846880938555744,-4.1244094482420905,15.168204642630911,3.348221370442843,14.327194626266891,3.8888436577692573,15.443859203441724
14.007633333333388,15.971754348342483,3.6079590237088723,15.510923643369932,2.3056739352756495,15.006956358213682,-4.497315600585807,15.219893171980575,3.082072488064341,15.901919803103885,2.9713801459419074,14.38425095016892,3.6079590237088723,15.510923643369932,3.082072488064341,15.901919803103885,-4.497315600585807,15.219893171980575,2.9713801459419074,14.38425095016892,3.6079590237088723,15.510923643369932
14.409491666666781,16.014016426705023,3.275827217610754,15.531238452808276,2.043688477918863,14.988241659628379,-4.760101296657922,15.316125818201014,2.8348897515191993,15.951950485641891,2.6563958279081135,14.375018145586994,3.275827217610754,15.531238452808276,2.8348897515191993,15.951950485641891,-4.760101296657922,15.316125818201014,2.6563958279081135,14.375018145586994,3.275827217610754,15.531238452808276
14.887894444444555,16.014016426705023,3.2533619398329847,15.504406078441724,1.8795190646702622,15.057547904349661,-4.9081277587889645,15.297605772276182,2.740993843587262,16.053455249683278,2.546464628092508,14.414844409839526,3.2533619398329847,15.504406078441724,2.740993843587262,16.053455249683278,-4.9081277587889645,15.297605772276182,2.546464628092508,14.414844409839526,3.2533619398329847,15.504406078441724
15.347161111111177,16.014016426705023,3.1233612996419424,15.516956226245776,1.7271329332139658,15.0247522302576,-5.012759814453034,15.342090503589526,2.549971610514376,16.016829207136823,2.3307062025282903,14.38735549514358,3.1233612996419424,15.516956226245776,2.549971610514376,16.016829207136823,-5.012759814453034,15.342090503589526,2.3307062025282903,14.38735549514358,3.1233612996419424,15.516956226245776
15.595930555555697,16.014016426705023,2.7420860188802862,15.512080012141046,1.399474494086462,15.05585376636402,-5.303403822157065,15.356148384712839,2.225015672471841,16.07893825221706,2.0527532687717667,14.404922072951859,2.7420860188802862,15.512080012141046,2.225015672471841,16.07893825221706,-5.303403822157065,15.356148384712839,2.0527532687717667,14.404922072951859,2.7420860188802862,15.512080012141046
15.997788888888977,16.014016426705023,2.573845475260555,15.50577194626267,1.2085398925781874,15.061574575063345,-5.452703122287289,15.349246463260135,2.01543991699225,16.104211755701012,1.8872126831055311,14.46828151393581,2.573845475260555,15.50577194626267,2.01543991699225,16.104211755701012,-5.452703122287289,15.349246463260135,1.8872126831055311,14.46828151393581,2.573845475260555,15.50577194626267
16.323102777777876,16.03380362845756,2.35538783230254,15.564522408150339,0.8810454861111339,15.016406909839526,-5.704607183159624,15.295469541807432,1.7001321967231888,16.08042454075169,1.6023742214626964,14.449454642630911,2.35538783230254,15.564522408150339,1.7001321967231888,16.08042454075169,-5.704607183159624,15.295469541807432,1.6023742214626964,14.449454642630911,2.35538783230254,15.564522408150339
16.85891388888888,16.03380362845756,2.209264162868976,15.577382680532095,0.7773709201388783,15.046870051203546,-5.7143384711371255,15.284036172402871,1.6575962076823316,16.11963385504645,1.5258433458117224,14.473129684860641,2.209264162868976,15.577382680532095,1.6575962076823316,16.11963385504645,-5.7143384711371255,15.284036172402871,1.5258433458117224,14.473129684860641,2.209264162868976,15.577382680532095
