time  x      y      z      groundspeedxy  groundspeedxz  groundspeedxyz  trackanglexy  trackanglexz  trackanglexyz  airspeedxy  airspeedxz  airspeedxyz  courseanglexy  courseanglexz  courseanglexyz  driftanglexy  driftanglexz  driftanglexyz  
0.00  -0.000 0.000  -0.000 
0.03  -0.000 0.000  -0.000 0.00           0.00           0.00            0.00          0.00          0.00           0.25        0.25        0.25         0.00           -0.00          0.00            0.00          0.00          0.00           
0.07  -0.000 0.000  -0.000 0.00           0.00           0.00            0.00          0.00          0.00           0.25        0.25        0.25         0.00           -0.00          0.00            0.00          0.00          0.00           
0.10  -0.000 0.000  -0.000 0.00           0.00           0.00            0.00          0.00          0.00           0.25        0.25        0.25         0.00           -0.00          0.00            0.00          0.00          0.00           
0.13  -0.000 0.000  -0.000 0.00           0.00           0.00            0.00          0.00          0.00           0.25        0.25        0.25         0.00           -0.00          0.00            0.00          0.00          0.00           
0.17  -0.000 0.000  -0.000 0.00           0.00           0.00            0.00          0.00          0.00           0.25        0.25        0.25         0.00           -0.00          0.00            0.00          0.00          0.00           
0.20  -0.000 0.000  -0.000 0.00           0.00           0.00            0.00          0.00          0.00           0.25        0.25        0.25         0.00           -0.00          0.00            0.00          0.00          0.00           
0.23  -0.000 0.000  -0.000 0.00           0.00           0.00            0.00          0.00          0.00           0.25        0.25        0.25         0.00           -0.00          0.00            0.00          0.00          0.00           
0.27  -0.000 0.000  -0.000 0.00           0.00           0.00            0.00          0.00          0.00           0.25        0.25        0.25         0.00           -0.00          0.00            0.00          0.00          0.00           
0.30  -0.000 0.000  -0.000 0.00           0.00           0.00            0.00          0.00          0.00           0.25        0.25        0.25         0.00           -0.00          0.00            0.00          0.00          0.00           
0.33  -0.000 0.000  -0.000 0.00           0.00           0.00            0.00          0.00          0.00           0.25        0.25        0.25         0.00           -0.00          0.00            0.00          0.00          0.00           
0.37  -0.000 0.000  -0.000 0.00           0.00           0.00            0.00          0.00          0.00           0.25        0.25        0.25         0.00           -0.00          0.00            0.00          0.00          0.00           
0.40  -0.000 0.000  -0.000 0.00           0.00           0.00            0.00          0.00          0.00           0.25        0.25        0.25         0.00           -0.00          0.00            0.00          0.00          0.00           
0.43  -1.224 0.231  -0.377 37.37          38.43          39.05           169.32        162.89        160.15         37.13       38.19       38.81        169.25         162.78         160.02          0.07          0.11          0.13           
0.47  -1.206 0.240  -0.375 0.61           0.55           0.61            27.52         -4.65         27.81          0.84        0.79        0.84         19.64          -3.19          19.86           7.88          -1.46         7.94           
0.50  -1.196 0.243  -0.377 0.31           0.31           0.31            12.71         6.56          14.20          0.56        0.56        0.56         7.06           3.61           7.92            5.65          2.94          6.29           
0.53  -1.178 0.252  -0.378 0.62           0.55           0.62            28.51         3.56          28.66          0.85        0.80        0.85         20.42          2.44           20.54           8.09          1.12          8.12           
0.57  -1.171 0.267  -0.372 0.48           0.28           0.51            62.94         -40.02        64.85          0.63        0.50        0.66         42.34          -21.35         44.76           20.60         -18.67        20.09          
0.60  -1.149 0.270  -0.367 0.65           0.65           0.66            9.72          -11.72        15.06          0.89        0.90        0.90         7.01           -8.47          10.93           2.71          -3.25         4.13           
0.63  -1.139 0.281  -0.362 0.45           0.35           0.47            46.38         -27.71        49.56          0.64        0.58        0.66         30.06          -16.16         32.92           16.32         -11.55        16.65          
0.67  -1.117 0.276  -0.347 0.67           0.78           0.80            -13.86        -33.79        35.49          0.91        1.00        1.01         -10.10         -25.79         27.25           -3.76         -8.00         8.25           
0.70  -1.104 0.275  -0.336 0.41           0.53           0.53            -3.29         -39.11        39.18          0.66        0.74        0.74         -2.04          -26.75         26.81           -1.25         -12.36        12.37          
0.73  -1.082 0.273  -0.322 0.66           0.78           0.78            -5.90         -32.92        33.25          0.91        1.00        1.00         -4.28          -25.12         25.40           -1.62         -7.80         7.85           
0.77  -1.060 0.259  -0.318 0.77           0.65           0.78            -32.98        -9.88         33.89          0.99        0.90        0.99         -25.06         -7.15          25.83           -7.92         -2.72         8.06           
