ID,x,y,hover,t,speed,tortuosity,divergence200,curl25,state
Tern1604-1-5,-69.569,-3.374,1,154.29,4.3113,1.0188,-0.010062,NaN,1
Tern1604-1-5,-69.439,-3.3,1,154.32,4.2012,1.0248,-0.009524,NaN,1
Tern1604-1-5,-69.308,-3.226,1,154.35,4.4739,1.0324,-0.00881,NaN,1
Tern1604-1-5,-69.171,-3.165,1,154.39,4.8155,1.0413,-0.007871,NaN,1
Tern1604-1-5,-69.022,-3.115,1,154.42,5.0675,1.0451,-0.006657,NaN,1
Tern1604-1-5,-68.864,-3.07,1,154.45,5.1105,1.0456,-0.005134,NaN,1
Tern1604-1-5,-68.703,-3.021,1,154.49,4.9594,1.0406,-0.003583,NaN,1
Tern1604-1-5,-68.553,-2.965,1,154.52,4.6552,1.0348,-0.001871,NaN,1
Tern1604-1-5,-68.413,-2.894,1,154.55,4.6268,1.0385,0,0.056371,1
Tern1604-1-5,-68.273,-2.811,1,154.59,4.9043,1.0521,-0.00472,0.05221,1
Tern1604-1-5,-68.122,-2.743,1,154.62,5.0996,1.0649,-0.00949,0.048313,1
Tern1604-1-5,-67.967,-2.681,1,154.65,5.245,1.0805,-0.014349,0.044597,1
Tern1604-1-5,-67.807,-2.625,1,154.69,5.1969,1.0729,-0.019337,0.04112,1
Tern1604-1-5,-67.652,-2.577,1,154.72,4.8565,1.0696,-0.024457,0.03778,1
Tern1604-1-5,-67.51,-2.52,1,154.75,4.4953,1.0681,-0.029618,0.034556,1
Tern1604-1-5,-67.377,-2.449,1,154.79,4.3889,1.068,-0.034703,0.031449,1
Tern1604-1-5,-67.252,-2.358,1,154.82,4.5634,1.0834,-0.039618,0.028521,1
Tern1604-1-5,-67.129,-2.273,1,154.85,4.7515,1.0966,-0.040535,0.025683,1
Tern1604-1-5,-67,-2.196,1,154.89,4.7405,1.1162,-0.041818,0.022617,1
Tern1604-1-5,-66.867,-2.12,1,154.92,4.6877,1.0831,-0.043611,0.019372,1
Tern1604-1-5,-66.73,-2.053,1,154.95,4.5372,1.0839,-0.045878,0.015955,1
Tern1604-1-5,-66.6,-1.98,1,154.99,4.3291,1.0791,-0.048519,0.012296,1
Tern1604-1-5,-66.487,-1.891,1,155.02,4.3415,1.0822,-0.051224,0.008335,1
Tern1604-1-5,-66.383,-1.787,1,155.05,4.6182,1.0918,-0.053459,0.004046,1
Tern1604-1-5,-66.282,-1.68,1,155.09,4.6701,1.092,-0.055842,-0.000498,1
Tern1604-1-5,-66.171,-1.584,1,155.12,4.4849,1.1065,-0.048941,-0.00008,1
Tern1604-1-5,-66.052,-1.497,1,155.16,4.4154,1.08,-0.041979,0.000719,1
Tern1604-1-5,-65.926,-1.422,1,155.19,4.3557,1.0804,-0.035139,0.001865,1
Tern1604-1-5,-65.806,-1.352,1,155.22,4.2072,1.0719,-0.028344,0.003234,1
Tern1604-1-5,-65.696,-1.273,1,155.26,4.1453,1.0657,-0.021448,0.004767,1
Tern1604-1-5,-65.589,-1.182,1,155.29,4.239,1.0624,-0.014402,0.006528,1
Tern1604-1-5,-65.488,-1.077,1,155.32,4.4428,1.0689,-0.007256,0.008798,1
Tern1604-1-5,-65.382,-0.972,1,155.36,4.5991,1.069,0,0.011178,1
Tern1604-1-5,-65.267,-0.872,1,155.39,4.598,1.0556,-0.003103,0.010089,1
Tern1604-1-5,-65.143,-0.789,1,155.42,4.6402,1.0548,-0.0065,0.008906,1
Tern1604-1-5,-65.011,-0.722,1,155.46,4.4665,1.0473,-0.0102,0.007637,1
Tern1604-1-5,-64.891,-0.651,1,155.49,4.0789,1.0303,-0.014168,0.00628,1
Tern1604-1-5,-64.787,-0.564,1,155.52,3.8069,1.0373,-0.018389,0.004841,1
Tern1604-1-5,-64.69,-0.475,1,155.56,3.8123,1.0432,-0.022717,0.003352,1
Tern1604-1-5,-64.59,-0.388,1,155.59,4.0456,1.0488,-0.027156,0.001802,1
Tern1604-1-5,-64.482,-0.309,1,155.62,4.2095,1.0515,-0.031867,0.000182,1
Tern1604-1-5,-64.366,-0.24,1,155.66,4.2943,1.0497,-0.028442,-0.000071,1
Tern1604-1-5,-64.24,-0.185,1,155.69,4.2061,1.0474,-0.024878,-0.000267,1
Tern1604-1-5,-64.12,-0.128,1,155.72,4.0151,1.0487,-0.021149,-0.000359,1
Tern1604-1-5,-63.998,-0.07,1,155.76,3.7661,1.0392,-0.017288,-0.000379,1
Tern1604-1-5,-63.881,-0.01,1,155.79,3.7231,1.037,-0.013346,-0.000339,1
Tern1604-1-5,-63.78,0.06,1,155.82,3.8112,1.0392,-0.00983,-0.000258,1
Tern1604-1-5,-63.684,0.138,1,155.86,3.8613,1.0394,-0.007162,-0.000144,1
Tern1604-1-5,-63.589,0.218,1,155.89,3.7975,1.0386,-0.004963,0,1
Tern1604-1-5,-63.495,0.301,1,155.92,3.5342,1.0306,-0.008786,-0.002752,1
Tern1604-1-5,-63.41,0.38,1,155.96,3.2666,1.0318,-0.012284,-0.005483,1
Tern1604-1-5,-63.336,0.456,1,155.99,3.1104,1.0361,-0.015436,-0.008212,1
Tern1604-1-5,-63.275,0.534,1,156.02,3.0297,1.0446,-0.018121,-0.010966,1
Tern1604-1-5,-63.225,0.617,1,156.06,2.8797,1.0383,-0.020268,-0.013776,1
Tern1604-1-5,-63.182,0.7,1,156.09,2.6868,1.0279,-0.021869,-0.016677,1
Tern1604-1-5,-63.141,0.779,1,156.12,2.5586,1.0432,-0.02292,-0.01971,1
Tern1604-1-5,-63.11,0.86,1,156.16,2.5276,1.0454,-0.023414,-0.022912,1
Tern1604-1-5,-63.084,0.943,1,156.19,2.6339,1.057,-0.026341,-0.020536,1
Tern1604-1-5,-63.069,1.033,1,156.22,2.8792,1.0717,-0.029268,-0.017606,1
Tern1604-1-5,-63.068,1.133,1,156.26,3.1951,1.0758,-0.032194,-0.014688,1
Tern1604-1-5,-63.083,1.244,1,156.29,3.5336,1.0696,-0.035121,-0.011812,1
Tern1604-1-5,-63.116,1.362,1,156.32,3.8702,1.0609,-0.038048,-0.008971,1
Tern1604-1-5,-63.168,1.486,1,156.36,4.1775,1.0508,-0.040975,-0.006155,1
Tern1604-1-5,-63.238,1.611,1,156.39,4.4443,1.0397,-0.043901,-0.00335,1
Tern1604-1-5,-63.327,1.735,1,156.42,4.6691,1.0284,-0.046828,-0.000545,1
Tern1604-1-5,-63.431,1.855,1,156.46,4.8376,1.0185,-0.043496,-0.004649,1
Tern1604-1-5,-63.547,1.969,1,156.49,4.9061,1.0136,-0.039333,-0.008738,1
Tern1604-1-5,-63.667,2.078,1,156.52,4.8092,1.0226,-0.035602,-0.01278,1
Tern1604-1-5,-63.781,2.18,1,156.56,4.4707,1.0451,-0.032398,-0.01672,1
Tern1604-1-5,-63.877,2.278,1,156.59,3.901,1.0664,-0.029799,-0.020508,1
Tern1604-1-5,-63.946,2.373,1,156.62,3.2662,1.0732,-0.027258,-0.024139,1
Tern1604-1-5,-63.984,2.465,1,156.66,2.8335,1.073,-0.025127,-0.027664,1
Tern1604-1-5,-63.995,2.556,1,156.69,2.7172,1.0881,-0.023414,-0.031168,1
Tern1604-1-5,-63.996,2.647,1,156.72,2.7253,1.1166,-0.018884,-0.026547,1
Tern1604-1-5,-64.016,2.738,1,156.76,2.7896,1.1247,-0.014502,-0.021923,1
Tern1604-1-5,-64.067,2.821,1,156.79,3.2667,1.1145,-0.010199,-0.0173,1
Tern1604-1-5,-64.163,2.911,1,156.82,4.5504,1.1082,-0.005892,-0.012847,1
Tern1604-1-5,-64.305,3.004,1,156.86,5.8132,1.1073,-0.001459,-0.008533,1
Tern1604-1-5,-64.473,3.105,1,156.89,6.415,1.1054,0.003212,-0.004395,1
Tern1604-1-5,-64.635,3.212,1,156.92,5.994,1.0829,NaN,-0.000336,1
Tern1604-1-5,-64.764,3.318,1,156.96,4.803,1.0683,NaN,0.003663,1
Tern1604-1-5,-64.859,3.429,1,156.99,3.8838,1.0686,NaN,0.0048,1
Tern1604-1-5,-64.94,3.542,1,157.02,3.632,1.0737,NaN,0.005929,1
Tern1604-1-5,-65.014,3.647,1,157.06,3.5682,1.0912,NaN,0.007128,1
Tern1604-1-5,-65.082,3.741,1,157.09,3.5312,1.0781,NaN,0.008452,1
Tern1604-1-5,-65.15,3.843,1,157.12,4.1745,1.0862,NaN,0.00986,1
Tern1604-1-5,-65.215,3.961,1,157.16,4.3567,1.1526,NaN,0.011314,1
Tern1604-1-5,-65.302,4.067,1,157.19,4.245,1.1253,NaN,0.012849,1
Tern1604-1-5,-65.414,4.166,1,157.22,4.0494,1.1134,NaN,0.014476,1
Tern1604-1-5,-65.528,4.268,1,157.26,4.2714,1.1227,NaN,0.013706,1
Tern1604-1-5,-65.628,4.384,1,157.29,4.9633,1.133,NaN,0.012817,1
Tern1604-1-5,-65.731,4.509,1,157.32,5.3819,1.1372,NaN,0.011834,1
Tern1604-1-5,-65.849,4.63,1,157.36,5.0882,1.1337,NaN,0.010777,1
Tern1604-1-5,-65.966,4.735,1,157.39,4.5663,1.1012,NaN,0.009623,1
Tern1604-1-5,-66.066,4.833,1,157.42,4.1826,1.0958,NaN,0.008346,1
Tern1604-1-5,-66.154,4.943,1,157.46,3.5682,1.0902,NaN,0.006943,1
Tern1604-1-5,-66.222,5.059,1,157.49,3.6476,1.0978,NaN,0.005417,1
Tern1604-1-5,-66.323,5.155,1,157.52,4.333,1.1683,NaN,0.006706,1
Tern1604-1-5,-66.438,5.219,1,157.56,4.3614,1.1287,NaN,0.007917,1
Tern1604-1-5,-66.547,5.272,1,157.59,3.8647,1.0812,NaN,0.009052,1
Tern1604-1-5,-66.657,5.339,1,157.62,3.6716,1.0787,NaN,0.010197,1
Tern1604-1-5,-66.781,5.413,1,157.66,3.9897,1.0889,NaN,0.011311,1
Tern1604-1-5,-66.914,5.481,1,157.69,4.39,1.0933,NaN,0.01232,1
Tern1604-1-5,-67.05,5.538,1,157.72,4.6365,1.0872,NaN,0.013213,1
Tern1604-1-5,-67.184,5.589,1,157.76,4.7249,1.072,NaN,0.014009,1
Tern1604-1-5,-67.319,5.645,1,157.79,4.7808,1.0638,NaN,0.009129,1
Tern1604-1-5,-67.467,5.719,1,157.82,4.9052,1.0577,NaN,0.00436,1
Tern1604-1-5,-67.634,5.789,1,157.86,4.6237,1.0311,NaN,-0.000314,1
Tern1604-1-5,-67.786,5.83,1,157.89,4.6984,1.0245,NaN,-0.004875,1
Tern1604-1-5,-67.931,5.86,1,157.92,5.0384,1.012,NaN,-0.009252,2
Tern1604-1-5,-68.089,5.893,1,157.96,5.1884,1.011,NaN,-0.013416,2
Tern1604-1-5,-68.263,5.927,1,157.99,5.1649,1.011,NaN,-0.017387,2
Tern1604-1-5,-68.446,5.957,1,158.02,5.3191,1.0137,NaN,-0.021154,2
Tern1604-1-5,-68.631,5.986,1,158.06,5.6273,1.0171,NaN,-0.017688,2
Tern1604-1-5,-68.816,6.027,1,158.09,6.0809,1.0166,NaN,-0.014059,2
Tern1604-1-5,-69.003,6.09,1,158.12,6.4606,1.0179,NaN,-0.010227,2
Tern1604-1-5,-69.2,6.171,1,158.16,6.489,1.0157,NaN,-0.006179,2
Tern1604-1-5,-69.405,6.252,1,158.19,6.4927,1.0127,NaN,-0.001861,2
Tern1604-1-5,-69.621,6.324,1,158.22,6.7067,1.0172,NaN,0.001787,2
Tern1604-1-5,-69.838,6.398,1,158.26,7.0081,1.0156,NaN,0.005361,2
Tern1604-1-5,-70.063,6.471,1,158.29,7.3813,1.0153,NaN,0.008878,2
Tern1604-1-5,-70.295,6.552,1,158.32,7.6517,1.016,NaN,0.008381,2
Tern1604-1-5,-70.538,6.638,1,158.36,7.8518,1.0144,NaN,0.007237,2
Tern1604-1-5,-70.793,6.724,1,158.39,8.101,1.0185,NaN,0.006132,2
Tern1604-1-5,-71.048,6.826,1,158.42,8.2396,1.0196,NaN,0.005084,2
Tern1604-1-5,-71.3,6.942,1,158.46,8.4629,1.016,NaN,0.004101,2
Tern1604-1-5,-71.557,7.068,1,158.49,8.7657,1.0108,NaN,0.003194,2
Tern1604-1-5,-71.825,7.202,1,158.53,9.1102,1.0102,NaN,0.002362,2
Tern1604-1-5,-72.1,7.345,1,158.56,9.4178,1.0088,NaN,0.001598,2
Tern1604-1-5,-72.374,7.507,1,158.59,9.7649,1.0085,NaN,0.002627,2
Tern1604-1-5,-72.651,7.681,1,158.63,10.0005,1.0088,NaN,0.003451,2
Tern1604-1-5,-72.931,7.868,1,158.66,10.2275,1.0059,NaN,NaN,2
Tern1604-1-5,-73.216,8.062,1,158.69,10.377,1.0026,NaN,NaN,2
Tern1604-1-5,-73.505,8.262,1,158.73,10.5366,1.0025,NaN,NaN,2
Tern1604-1-5,-73.793,8.473,1,158.76,10.7984,1.0024,NaN,NaN,2
Tern1604-1-5,-74.085,8.689,1,158.79,11.0892,1.0036,NaN,NaN,2
Tern1604-1-5,-74.387,8.918,1,158.83,11.484,1.0061,NaN,NaN,2
Tern1604-1-5,-74.684,9.159,1,158.86,11.5741,1.0057,NaN,NaN,2
Tern1604-1-5,-74.976,9.411,1,158.89,11.5953,1.0049,NaN,NaN,2
Tern1604-1-5,-75.258,9.669,1,158.93,11.4336,1.0043,NaN,NaN,2
Tern1604-1-5,-75.534,9.928,1,158.96,11.3177,1.004,NaN,NaN,2
Tern1604-1-5,-75.816,10.19,1,158.99,11.3738,1.0058,NaN,NaN,2
Tern1604-1-5,-76.089,10.457,1,159.03,11.4146,1.0082,NaN,NaN,2
Tern1604-1-5,-76.345,10.73,1,159.06,11.2272,1.006,NaN,NaN,2
Tern1604-1-5,-76.594,11.003,1,159.09,11.1146,1.0045,NaN,NaN,2
Tern1604-1-5,-76.837,11.279,1,159.13,11.0336,1.0043,NaN,NaN,2
Tern1604-1-5,-77.077,11.562,1,159.16,10.9225,1.0041,NaN,NaN,2
Tern1604-1-5,-77.312,11.848,1,159.19,11.042,1.006,NaN,NaN,2
Tern1604-1-5,-77.54,12.14,1,159.23,11.0392,1.0075,NaN,NaN,2
Tern1604-1-5,-77.753,12.43,1,159.26,10.9684,1.0059,NaN,NaN,2
Tern1604-1-5,-77.959,12.721,1,159.29,10.7626,1.0043,NaN,NaN,2
Tern1604-1-5,-78.16,13.014,1,159.33,10.3342,1.0042,NaN,NaN,2
Tern1604-1-5,-78.348,13.303,1,159.36,10.0294,1.0043,NaN,NaN,2
Tern1604-1-5,-78.524,13.588,1,159.39,9.946,1.0062,NaN,NaN,2
Tern1604-1-5,-78.689,13.873,1,159.43,9.8283,1.0071,NaN,NaN,2
Tern1604-1-5,-78.843,14.158,1,159.46,9.7266,1.0066,NaN,NaN,2
Tern1604-1-5,-78.99,14.441,1,159.49,9.5335,1.005,NaN,NaN,2
Tern1604-1-5,-79.13,14.721,1,159.53,9.1861,1.0051,NaN,NaN,2
Tern1604-1-5,-79.252,14.997,1,159.56,8.8692,1.0053,NaN,NaN,2
Tern1604-1-5,-79.363,15.267,1,159.59,8.6426,1.0056,NaN,NaN,2
Tern1604-1-5,-79.465,15.532,1,159.63,8.4151,1.0065,NaN,NaN,2
Tern1604-1-5,-79.563,15.789,1,159.66,8.1444,1.0082,NaN,NaN,2
Tern1604-1-5,-79.656,16.044,1,159.69,7.9668,1.0076,NaN,NaN,2
Tern1604-1-5,-79.74,16.293,1,159.73,7.7559,1.0081,NaN,NaN,2
Tern1604-1-5,-79.811,16.536,1,159.76,7.5414,1.0083,NaN,NaN,2
Tern1604-1-5,-79.879,16.777,1,159.79,7.4642,1.0085,NaN,NaN,2
Tern1604-1-5,-79.944,17.014,1,159.83,7.3249,1.0089,NaN,NaN,2
Tern1604-1-5,-80.004,17.246,1,159.86,7.124,1.0102,NaN,NaN,2
Tern1604-1-5,-80.063,17.477,1,159.89,7.0215,1.0098,NaN,NaN,2
Tern1604-1-5,-80.126,17.703,1,159.93,6.9053,1.0131,NaN,NaN,2
Tern1604-1-5,-80.176,17.915,1,159.96,6.517,1.0165,NaN,NaN,2
Tern1604-1-5,-80.222,18.121,1,159.99,6.298,1.0167,NaN,NaN,2
Tern1604-1-5,-80.262,18.326,1,160.03,6.0686,1.016,NaN,NaN,2
Tern1604-1-5,-80.291,18.521,1,160.06,5.8141,1.0148,NaN,NaN,2
Tern1604-1-5,-80.329,18.714,1,160.09,5.8181,1.024,NaN,NaN,2
Tern1604-1-5,-80.371,18.911,1,160.13,5.9081,1.0339,NaN,NaN,1
Tern1604-1-5,-80.407,19.102,1,160.16,5.9458,1.0346,NaN,NaN,1
Tern1604-1-5,-80.431,19.288,1,160.19,5.7919,1.0387,NaN,NaN,1
Tern1604-1-5,-80.447,19.471,1,160.23,5.4145,1.0406,NaN,NaN,1
Tern1604-1-5,-80.457,19.643,1,160.26,5.0095,1.0382,NaN,NaN,1
Tern1604-1-5,-80.458,19.803,1,160.29,4.6628,1.0446,NaN,NaN,1
Tern1604-1-5,-80.458,19.961,1,160.33,4.4432,1.0443,NaN,NaN,1
Tern1604-1-5,-80.452,20.117,1,160.36,4.4869,1.0422,NaN,NaN,1
Tern1604-1-5,-80.435,20.262,1,160.39,4.5732,1.0461,NaN,NaN,1
Tern1604-1-5,-80.428,20.414,1,160.43,4.7354,1.0455,NaN,NaN,1
Tern1604-1-5,-80.432,20.584,1,160.46,5.0468,1.1542,NaN,NaN,1
Tern1604-1-5,-80.424,20.748,1,160.49,4.9334,1.2387,NaN,NaN,1
Tern1604-1-5,-80.39,20.891,1,160.53,4.2608,1.2307,NaN,NaN,1
Tern1604-1-5,-80.336,20.998,1,160.56,3.2284,1.2435,NaN,NaN,1
Tern1604-1-5,-80.289,21.085,1,160.59,2.5655,1.2572,NaN,NaN,1
Tern1604-1-5,-80.269,21.175,1,160.63,2.4427,1.3659,NaN,NaN,1
Tern1604-1-5,-80.25,21.264,1,160.66,2.5014,1.4582,NaN,NaN,1
Tern1604-1-5,-80.22,21.346,1,160.69,2.6484,1.4829,NaN,NaN,1
Tern1604-1-5,-80.173,21.417,1,160.73,2.9661,1.4579,NaN,NaN,1
Tern1604-1-5,-80.132,21.497,1,160.76,3.0209,1.4599,NaN,NaN,1
Tern1604-1-5,-80.105,21.589,1,160.79,2.7147,1.3585,NaN,NaN,1
Tern1604-1-5,-80.074,21.67,1,160.83,2.5091,1.3018,NaN,NaN,1
Tern1604-1-5,-80.032,21.73,1,160.86,2.0731,1.3578,NaN,NaN,1
Tern1604-1-5,-79.981,21.766,1,160.89,1.6652,1.2175,NaN,NaN,1
Tern1604-1-5,-79.924,21.807,1,160.93,1.8123,1.1257,NaN,NaN,1
Tern1604-1-5,-79.878,21.862,1,160.96,2.0764,1.116,NaN,NaN,1
Tern1604-1-5,-79.83,21.911,1,160.99,2.3723,1.1209,NaN,NaN,1
Tern1604-1-5,-79.776,21.951,1,161.03,2.4397,1.1454,NaN,NaN,1
Tern1604-1-5,-79.714,21.985,1,161.06,2.2357,1.1261,NaN,NaN,1
Tern1604-1-5,-79.647,22.014,1,161.09,1.9298,1.0801,NaN,NaN,1
Tern1604-1-5,-79.577,22.038,1,161.13,1.7537,1.0554,NaN,NaN,1
Tern1604-1-5,-79.508,22.055,1,161.16,1.9503,1.0575,NaN,NaN,1
Tern1604-1-5,-79.438,22.063,1,161.19,2.5514,1.0674,NaN,NaN,1
Tern1604-1-5,-79.355,22.06,1,161.23,3.1054,1.0604,NaN,NaN,1
Tern1604-1-5,-79.254,22.054,1,161.26,3.0781,1.0217,NaN,NaN,1
Tern1604-1-5,-79.156,22.045,1,161.29,2.7536,1.0148,NaN,NaN,1
Tern1604-1-5,-79.079,22.031,1,161.33,2.2389,1.0099,NaN,NaN,1
Tern1604-1-5,-79.007,22.014,1,161.36,2.0202,1.0077,NaN,NaN,1
Tern1604-1-5,-78.929,21.995,1,161.39,2.2422,1.012,NaN,NaN,1
Tern1604-1-5,-78.842,21.974,1,161.43,2.7307,1.0254,NaN,NaN,1
Tern1604-1-5,-78.747,21.948,1,161.46,3.2152,1.0406,NaN,NaN,1
Tern1604-1-5,-78.65,21.914,1,161.49,3.4651,1.0423,NaN,NaN,1
Tern1604-1-5,-78.557,21.867,1,161.53,3.43,1.0395,NaN,NaN,1
Tern1604-1-5,-78.464,21.807,1,161.56,3.31,1.0409,NaN,NaN,1
Tern1604-1-5,-78.367,21.743,1,161.59,3.2351,1.0386,NaN,NaN,1
Tern1604-1-5,-78.268,21.679,1,161.63,3.2686,1.0407,NaN,NaN,1
Tern1604-1-5,-78.175,21.617,1,161.66,3.574,1.041,NaN,NaN,1
Tern1604-1-5,-78.074,21.56,1,161.69,3.8288,1.0417,NaN,NaN,1
Tern1604-1-5,-77.969,21.503,1,161.73,3.7893,1.0416,NaN,NaN,1
Tern1604-1-5,-77.865,21.442,1,161.76,3.5659,1.0371,NaN,NaN,1
Tern1604-1-5,-77.764,21.363,1,161.79,3.6778,1.0438,NaN,NaN,1
Tern1604-1-5,-77.664,21.264,1,161.83,4.2154,1.0824,NaN,NaN,1
Tern1604-1-5,-77.562,21.181,1,161.86,4.2725,1.1113,NaN,NaN,1
Tern1604-1-5,-77.454,21.104,1,161.9,4.3044,1.124,NaN,NaN,1
Tern1604-1-5,-77.343,21.016,1,161.93,4.3589,1.1144,NaN,NaN,1
Tern1604-1-5,-77.23,20.915,1,161.96,4.3637,1.1179,NaN,NaN,1
Tern1604-1-5,-77.124,20.812,1,162,4.3099,1.1145,NaN,NaN,1
Tern1604-1-5,-77.019,20.703,1,162.03,4.5458,1.1153,NaN,NaN,1
Tern1604-1-5,-76.918,20.596,1,162.06,4.7883,1.1195,NaN,NaN,1
Tern1604-1-5,-76.818,20.49,1,162.1,4.7885,1.1369,NaN,NaN,1
Tern1604-1-5,-76.717,20.373,1,162.13,4.5614,1.1174,NaN,NaN,1
Tern1604-1-5,-76.616,20.234,1,162.16,4.4484,1.0685,NaN,NaN,1
Tern1604-1-5,-76.517,20.118,1,162.2,4.708,1.0701,NaN,NaN,1
Tern1604-1-5,-76.414,20.002,1,162.23,5.0675,1.0639,NaN,NaN,1
Tern1604-1-5,-76.314,19.872,1,162.26,5.1872,1.0847,NaN,NaN,1
Tern1604-1-5,-76.222,19.73,1,162.3,5.0605,1.0869,NaN,NaN,1
Tern1604-1-5,-76.148,19.58,1,162.33,4.903,1.0746,NaN,NaN,1
Tern1604-1-5,-76.087,19.423,1,162.36,4.558,1.0771,NaN,NaN,1
Tern1604-1-5,-76.022,19.288,1,162.4,4.2862,1.0816,NaN,NaN,1
Tern1604-1-5,-75.952,19.173,1,162.43,4.254,1.1161,NaN,NaN,1
Tern1604-1-5,-75.891,19.051,1,162.46,4.3455,1.1507,NaN,NaN,1
Tern1604-1-5,-75.857,18.896,1,162.5,4.2939,1.1098,NaN,NaN,1
Tern1604-1-5,-75.848,18.733,1,162.53,4.5628,1.1227,NaN,NaN,1
Tern1604-1-5,-75.834,18.593,1,162.56,4.5283,1.1224,NaN,NaN,1
Tern1604-1-5,-75.813,18.467,1,162.6,4.3108,1.1424,NaN,NaN,1
Tern1604-1-5,-75.809,18.323,1,162.63,4.4604,1.1669,NaN,NaN,1
Tern1604-1-5,-75.855,18.15,1,162.66,4.8953,1.2989,NaN,NaN,1
Tern1604-1-5,-75.897,17.994,1,162.7,4.4347,1.2166,NaN,NaN,1
Tern1604-1-5,-75.921,17.859,1,162.73,4.1782,1.2099,NaN,NaN,1
Tern1604-1-5,-75.943,17.724,1,162.76,4.5251,1.2248,NaN,NaN,1
Tern1604-1-5,-75.98,17.575,1,162.8,5.0119,1.2426,NaN,NaN,1
Tern1604-1-5,-76.041,17.411,1,162.83,5.0211,1.2371,NaN,NaN,1
Tern1604-1-5,-76.117,17.249,1,162.86,4.6045,1.1569,NaN,NaN,1
Tern1604-1-5,-76.187,17.115,1,162.9,4.7907,1.152,NaN,NaN,1
Tern1604-1-5,-76.26,16.988,1,162.93,5.3682,1.1634,NaN,NaN,1
Tern1604-1-5,-76.357,16.844,1,162.96,5.455,1.1603,NaN,NaN,1
Tern1604-1-5,-76.484,16.69,1,163,4.8383,1.004,NaN,NaN,1
Tern1604-1-5,-76.586,16.556,1,163.03,5.1049,1.0041,NaN,NaN,1
Tern1604-1-5,-76.679,16.414,1,163.06,5.4994,1.0043,NaN,NaN,1
Tern1604-1-5,-76.768,16.261,1,163.1,5.5618,1.0089,NaN,NaN,1
Tern1604-1-5,-76.851,16.106,1,163.13,5.2223,1.0147,NaN,NaN,1
Tern1604-1-5,-76.932,15.969,1,163.16,4.5555,1.0149,NaN,NaN,1
Tern1604-1-5,-77.008,15.836,1,163.2,4.2336,1.0234,NaN,NaN,1
Tern1604-1-5,-77.101,15.712,1,163.23,4.4325,1.0331,NaN,NaN,1
Tern1604-1-5,-77.198,15.591,1,163.26,4.8104,1.0336,NaN,NaN,1
Tern1604-1-5,-77.304,15.461,1,163.3,5.3247,1.0369,NaN,NaN,1
Tern1604-1-5,-77.414,15.33,1,163.33,5.5276,1.035,NaN,NaN,1
Tern1604-1-5,-77.53,15.194,1,163.36,5.5062,1.0306,NaN,NaN,1
Tern1604-1-5,-77.646,15.06,1,163.4,5.1868,1.0294,NaN,NaN,1
Tern1604-1-5,-77.755,14.928,1,163.43,4.8122,1.0268,NaN,NaN,1
Tern1604-1-5,-77.86,14.795,1,163.46,4.8031,1.0298,NaN,NaN,1
Tern1604-1-5,-77.972,14.673,1,163.5,5.1379,1.0264,NaN,NaN,1
Tern1604-1-5,-78.088,14.544,1,163.53,5.4599,1.0241,NaN,NaN,1
Tern1604-1-5,-78.234,14.422,1,163.56,5.7286,1.0217,NaN,NaN,1
Tern1604-1-5,-78.383,14.297,1,163.6,6.0132,1.0535,NaN,NaN,1
Tern1604-1-5,-78.512,14.156,1,163.63,5.7511,1.0535,NaN,NaN,1
Tern1604-1-5,-78.623,14.013,1,163.66,5.3998,1.056,NaN,NaN,1
Tern1604-1-5,-78.723,13.871,1,163.7,5.0284,1.0607,NaN,NaN,1
Tern1604-1-5,-78.832,13.733,1,163.73,5.1243,1.0587,NaN,NaN,1
Tern1604-1-5,-78.963,13.596,1,163.76,5.637,1.1086,NaN,NaN,1
Tern1604-1-5,-79.102,13.453,1,163.8,6.1068,1.1468,NaN,NaN,1
Tern1604-1-5,-79.219,13.306,1,163.83,6.1079,1.1423,NaN,NaN,1
Tern1604-1-5,-79.318,13.155,1,163.86,5.756,1.1489,NaN,NaN,1
Tern1604-1-5,-79.426,13.005,1,163.9,5.3787,1.1397,NaN,NaN,1
Tern1604-1-5,-79.54,12.855,1,163.93,5.336,1.112,NaN,NaN,1
Tern1604-1-5,-79.649,12.693,1,163.96,5.5399,1.1394,NaN,NaN,1
Tern1604-1-5,-79.753,12.53,1,164,5.9506,1.1522,NaN,NaN,1
Tern1604-1-5,-79.839,12.362,1,164.03,6.3183,1.1304,NaN,NaN,1
Tern1604-1-5,-79.934,12.193,1,164.06,6.2074,1.1264,NaN,NaN,1
Tern1604-1-5,-80.038,12.026,1,164.1,5.7038,1.103,NaN,NaN,1
Tern1604-1-5,-80.15,11.859,1,164.13,5.6433,1.0782,NaN,NaN,1
Tern1604-1-5,-80.248,11.681,1,164.16,5.8841,1.1039,NaN,NaN,1
Tern1604-1-5,-80.333,11.494,1,164.2,6.3136,1.1008,NaN,NaN,1
Tern1604-1-5,-80.407,11.308,1,164.23,6.473,1.0818,NaN,NaN,1
Tern1604-1-5,-80.476,11.122,1,164.26,6.2316,1.0854,NaN,NaN,1
Tern1604-1-5,-80.554,10.932,1,164.3,6.0207,1.0727,NaN,NaN,1
Tern1604-1-5,-80.625,10.736,1,164.33,6.1071,1.0617,NaN,NaN,1
Tern1604-1-5,-80.685,10.533,1,164.36,6.2274,1.0669,NaN,NaN,1
