latitude,longitude
34.331683673469385, 13.534640522875817
34.33369897959184, 13.533986928104575
34.333673469387755, 13.119607843137254
34.34464285714286, 13.109150326797385
34.346403061224485, 13.273202614379084
34.33117346938776, 13.408496732026144
34.335204081632654, 13.062745098039215
34.34619897959183, 13.060130718954248
34.359872448979594, 13.501307189542484
34.339923469387756, 13.283006535947711
34.33844387755102, 13.194117647058823
